id,created_on,operation,property_type,neighbourhood,lat,lon,price,surface_total_in_m2,surface_covered_in_m2,floor,rooms,expenses
b29fd51d83342fd8712ffe9384cd212b8b712264,2018-01-18,sell,apartment,Constitución,-34.636337,-58.407684,,,,,,
0b9d15b65ca6717674e14077162fee25baff36b4,2018-01-18,sell,apartment,Constitución,-34.631836,-58.406219,,,,,,
b42119bb42a4575df9a2c7c7ca17ae39ef64def7,2018-01-18,sell,apartment,Constitución,-34.622662,-58.403584,,,,,,
8942e85693dc0d90bb6c5296a5d126459548e998,2018-01-18,sell,house,Constitución,-34.634708,-58.405891,,,,,,
f49c5ff9dfede5615fe66427e1b3c22a72abd7be,2018-01-18,sell,apartment,Constitución,-34.639774,-58.421616,,,,,,
be94d35911b0ddf1652f5c727160f8333d0159dc,2018-01-18,sell,house,Constitución,-34.633717,-58.399677,,,,,,
df32d8aae0be55bd12324099ab79e81f5644adc7,2018-01-18,sell,PH,Constitución,-34.633343,-58.409306,,,,,,
316960480775a663f343653a754a6c90e3893ed4,2018-01-18,sell,apartment,Constitución,-34.621319,-58.446556,,,,,,
2bd85fdfdff8a997dd675421d55d9d0eb375e19e,2018-01-18,sell,apartment,Flores,-34.554474,-58.463993,,,,,,
3bcac28153c66a5d4bfaec7acad3e207b5dc759d,2018-01-18,sell,apartment,Capital Federal,,,,,,,,
41e9dee9dd39cee507c2c7a623da647fd659a679,2018-01-18,sell,apartment,Capital Federal,,,,,,,,
f13357b4dbdcf4d917ae90368bba4a48c5d317fd,2018-01-18,sell,house,Flores,-34.565548,-58.484547,,,,,,
b05c2e58b57a332ccccf8d7e5d0a816b399645b3,2018-01-18,sell,apartment,Flores,-34.566788,-58.47187,,,,,,
cdbe00ae0def92aa25621d479185cbd049f97502,2018-01-18,sell,apartment,Capital Federal,,,,,,,,
5ff8d1f23f74744751fb9f220d6da1acd060d21d,2018-01-18,sell,apartment,Flores,-34.572308,-58.474102,,,,,,
7f789c9903df8c98fb9046d6d080df4ae0a8398f,2018-01-18,sell,apartment,Flores,-34.552876,-58.465321,,,,,,
070b4524b7d069ba989d6eeff92e887a8bb00ed3,2018-01-18,sell,apartment,Flores,-34.569077,-58.484303,,,,,,
f750da26b783e53c533e4287a6c6fee08aef4a0c,2018-01-18,sell,apartment,Flores,-34.56847,-58.484566,,,,,,
f6588bcf76c22299f9fa604f1b4240263864f297,2018-01-18,sell,apartment,Flores,-34.572308,-58.474102,,,,,,
68ff3329f21b2b9cedb566bf5e6258e05af4c897,2018-01-18,sell,apartment,Constitución,-34.595802,-58.449226,,,,,,
0c032e4cf38217fbf9fd09db0d2c2cd41bc9f27c,2018-01-18,sell,apartment,Flores,-34.634895,-58.469501,,,,,,
3028b2467076d6db3896feb1530a899b403b690b,2018-01-18,sell,apartment,Constitución,-34.596806,-58.400352,,,,,,
988fc7d08b129e9597dfff24139fa0dd2d0b14fe,2018-01-18,sell,apartment,Constitución,-34.598064,-58.42662,,,,,,
bf537efab4345ccf420aec62a5597527481d81a2,2018-01-18,sell,apartment,Constitución,-34.607372,-58.447842,,,,,,
16a84dd0d87ba10680b8621d5f94f0ffabefa874,2018-01-18,sell,apartment,Constitución,-34.580864,-58.40419,,,,,,
a343438d2c8a3271197d9020ed4b2500dd7e813d,2018-01-18,sell,apartment,Constitución,-34.61031,-58.409344,,,,,,
e351e78b99c274c9361dcac138b338522efe6391,2018-01-18,sell,apartment,Flores,-34.62833,-58.466736,,,,,,
ea555f04312fad2a1e8ef3b1dba744a880ecea5e,2018-01-18,sell,apartment,Constitución,-34.611256,-58.432823,,,,,,
1346a964c871b6b4891ba37acd813df9d8634b18,2018-01-18,sell,apartment,Flores,-34.604053,-58.456036,,,,,,
0a3fa5a65476b8cae49672c0cf1c79d30cf1d3e4,2018-01-18,sell,apartment,Constitución,-34.603882,-58.432194,,,,,,
dc5ba16462e9d4847b88c944e7aeb0cf3ccf629b,2018-01-18,sell,apartment,Constitución,-34.603359,-58.432583,,,,,,
50bc0da481ea78483b3190b4bcf821a0f5f2b067,2018-01-18,sell,apartment,Flores,-34.626118,-58.458458,,,,,,
ff56bbfb9e139afa9787c25dec0213c9128aa6da,2018-01-18,sell,apartment,Constitución,-34.620132,-58.44006,,,,,,
626f5f366823af74a7a4bd7bb6bd8496fe44c81d,2018-01-18,sell,store,Constitución,-34.628235,-58.426418,,,,,,
83e7b2cc802b56dbce9ab860906d9d4c69f03eb2,2018-01-18,sell,apartment,Flores,-34.633396,-58.473988,,,,,,
4d8d93b3955c551ca840b08445c51beaeb541bd7,2018-01-18,sell,store,Flores,-34.627953,-58.459869,,,,,,
b115a2e6aad1a9f4ea41e14e5fef5b84fe49fde2,2018-01-18,sell,apartment,Constitución,-34.603683,-58.381557,,,,,,
edafb9ecfb809bca4128639cf7b77aaeb40ebfce,2018-01-18,sell,apartment,Constitución,-34.61021,-58.42448,,,,,,
c673439a0130651ed185109d46dcc82bdddf4095,2018-01-18,sell,apartment,Constitución,-34.610096,-58.424549,,,,,,
b7ce09b452527fe04dde26d0369d0340a3972059,2018-01-18,sell,apartment,Constitución,-34.593655,-58.394268,,,,,,
b6b21f8d8e36038e9b8aaf274c175d6c5cfb2e05,2018-01-18,sell,apartment,Flores,-34.614277,-58.498142,,,,,,
dd130fa6bd96bb9c08dcf9c4aec8559125d90000,2018-01-18,sell,apartment,Flores,-34.631393,-58.480373,,,,,,
52d4a880c8812dc74a165531062637411c9a959f,2018-01-18,sell,house,Flores,-34.615246,-58.499893,,,,,,
52f51db8bb4d408589190a0c72db1f32e7475bb3,2018-01-18,sell,apartment,Flores,-34.618515,-58.499577,,,,,,
4854b73a925eded9d06edccc5b73b19c1253d97c,2018-01-18,sell,house,Flores,-34.607784,-58.4977,,,,,,
ffd459abfd4ba388e6c361c404f223fdfda65077,2018-01-18,sell,apartment,Flores,-34.613144,-58.498402,,,,,,
839902d75089a0c30f55ac66cbfffed3a38ea677,2018-01-18,sell,apartment,Flores,-34.624924,-58.486042,,,,,,
60b2e3294b677ce4f521432faaa2f7c081471331,2018-01-18,sell,apartment,Flores,-34.618675,-58.499832,,,,,,
6f1ebc4bcd777c2685498525b2306acbd4e35c9f,2018-01-18,sell,apartment,Flores,-34.614277,-58.498142,,,,,,
26e751d417d60ea2f90cc099063169a2731fd3ba,2018-01-18,sell,apartment,Flores,-34.628147,-58.497288,,,,,,
1ff2fa62684561944fb706270c98778bdf8ab41c,2018-01-18,sell,store,Constitución,-34.587288,-58.43095,,,,,,
f308ed0e1753c0caf3458495faa7711d1efe6161,2018-01-18,sell,store,Constitución,-34.632999,-58.417816,,,,,,
ad839bb51185b1791f3281a2014ce8c4aef11ab8,2018-01-18,sell,store,Flores,-34.559364,-58.459175,,,,,,
e8fd20e24d30af4d861a9160ca1ab048aadd9a1d,2018-01-18,sell,apartment,Constitución,-34.613174,-58.428375,,,,,,
0901f8d8285cd2b7d04edb0393c2f3dcec468ef6,2018-01-18,sell,store,Constitución,-34.591461,-58.43251,,,,,,
531fa057d9bc07f907f0ed24b387f0f3625bf21a,2018-01-18,sell,apartment,Constitución,-34.615559,-58.430248,,,,,,
fbcdc3f48b885289c79295604b944ccc81d1e1f7,2018-01-18,sell,apartment,Flores,-34.630573,-58.478889,,,,,,
fdc59d2ed508caaa16f3af4021c0156d367877a1,2018-01-18,sell,apartment,Constitución,-34.602303,-58.375141,,,,,,
8bf1d36c8947005dd582f767f799a3f1c71207d9,2018-01-18,sell,apartment,Constitución,-34.583,-58.421951,,,,,,
93246d98e7b588ada00f774f6a6bc74bbbffe561,2018-01-18,sell,apartment,Constitución,-34.608646,-58.384853,,,,,,
25d67e96daa96b0293b644b95872c5cf477f7204,2018-01-18,sell,apartment,Constitución,-34.615036,-58.406513,,,,,,
598e9cc2deb01ce40b7f2f776d257e7ede40ed63,2018-01-18,sell,house,Constitución,-34.587456,-58.430084,,,,,,
a6e5680e08a593c37c9e3fbc12fcfcf533f35007,2018-01-18,sell,house,Constitución,-34.585888,-58.440323,,,,,,
98ec8987d721dbe032210bdf0377772e8dac8e00,2018-01-18,sell,PH,Constitución,-34.587727,-58.43063,,,,,,
16c4450090d2ace681677d75ce98a138dfa68d81,2018-01-18,sell,PH,Constitución,-34.584949,-58.429771,,,,,,
5774f3f7a25fd48a55d78541f81a2d81cab3cdcf,2018-01-18,sell,apartment,Constitución,-34.603683,-58.381557,,,,,,
5c3e487e027c67d7054559ac213fedc03db879fe,2018-01-18,sell,apartment,Constitución,-34.612755,-58.409969,,,,,,
f6148984e944987f89d8d31625be240ba6bf3c7d,2018-01-18,sell,store,Constitución,-34.593323,-58.439709,,,,,,
77db6add9f6c248c61ef8735d80a43281503b16b,2018-01-18,sell,PH,Constitución,-34.625378,-58.445053,,,,,,
01752bd052d1ed463bc1d79967b28a4577049651,2018-01-18,sell,apartment,Constitución,-34.60358,-58.3783,,,,,,
e39e1705f76f6259c884d0c58000ee760e8f0c22,2018-01-18,sell,apartment,Constitución,-34.608162,-58.449299,,,,,,
dca72c1405b2c69bb0742544e695a6b9706db287,2018-01-18,sell,apartment,Constitución,-34.602425,-58.377701,,,,,,
d90e25173063c804eecce9997139d85846976289,2018-01-18,sell,apartment,Constitución,-34.603683,-58.381557,,,,,,
a933620756c2895615c9191d4149fbd9ce07b4c5,2018-01-18,sell,apartment,Constitución,-34.5928,-58.44685,,,,,,
4db8867250dfdd114f8697ffe62b9b6df0414c3d,2018-01-18,sell,apartment,Constitución,-34.596996,-58.401875,,,,,,
97903a340a159263e981d68658177ff9e21da220,2018-01-18,sell,apartment,Constitución,-34.609821,-58.400928,,,,,,
a1c30a8e61d5d50247730c58773522e3cecaa3c0,2018-01-18,sell,PH,Constitución,-34.60099,-58.398457,,,,,,
d50e15fd49d8bff763a7c5e1e4ce7b79cd7fb76b,2018-01-18,sell,apartment,Constitución,-34.627617,-58.39431,,,,,,
3ce163d7dfe6a479db0583be2e061ed7fef737cf,2018-01-18,sell,apartment,Constitución,-34.591393,-58.430252,,,,,,
062e61e36ede6e0413a3f14c5659c903056d0f41,2018-01-18,sell,apartment,Constitución,-34.610928,-58.412933,,,,,,
3cfbae6c8b9fbe1a7bc4f5269851e2f6928fa979,2018-01-18,sell,house,Constitución,-34.611179,-58.397442,,,,,,
73116f6710cc2dae36408871ad76b85a6c603a58,2018-01-18,sell,house,Constitución,-34.594131,-58.424416,,,,,,
2c50dc6d99009e5aceb50b725312bcea5375ed2a,2018-01-18,sell,apartment,Constitución,-34.609814,-58.394985,,,,,,
093dcbed81831e29d24e6ad53d6685a25baf7f9b,2018-01-18,sell,apartment,Constitución,-34.609234,-58.399147,,,,,,
708977f2dc514f29e577865f30a56df4fc82e3aa,2018-01-18,sell,apartment,Constitución,-34.609905,-58.397552,,,,,,
6643dc859c5187882343ebf25a521906d5d1e178,2018-01-18,sell,apartment,Constitución,-34.584705,-58.442524,,,,,,
8c33b35e767b20d04eff1e2ea785aa07ebc640f7,2018-01-18,sell,apartment,Flores,-34.566841,-58.473469,,,,,,
63d35176f7e2a61750f9fca172e3010e02824d34,2018-01-18,sell,apartment,Flores,-34.580502,-58.495052,,,,,,
703cd35156fff42bc5d233c2ddafa0b127b8f4f6,2018-01-18,sell,apartment,Flores,-34.566952,-58.462364,,,,,,
4681601ba7494e9660f8c1fd874d70fa1ae2c052,2018-01-18,sell,apartment,Flores,-34.567532,-58.454731,,,,,,
43f7cba8993ac1ab378d96f3ea05b12989d99ba8,2018-01-18,sell,PH,Flores,-34.634926,-58.499245,,,,,,
ea908b7ae8d4265cc8f110f7d3e1d8e25a451c68,2018-01-18,sell,apartment,Flores,-34.616714,-58.458263,,,,,,
4e3b08fc6a0586e007420ac1043f6850e27146de,2018-01-18,sell,PH,Constitución,-34.570473,-58.443356,,,,,,
04f85d054347288942ab715715d7119a09d4007f,2018-01-18,sell,PH,Constitución,-34.570827,-58.443188,,,,,,
060e192689aa3e6cba66b654b06c7a96b75dfdce,2018-01-18,sell,apartment,Constitución,-34.582436,-58.427273,,,,,,
ab1d38574a9534f86b45e689c0e016746e250b98,2018-01-18,sell,apartment,Constitución,-34.582413,-58.425022,,,,,,
bed55e2b3ad3c7e6cd0d6eebbf1eb79dfde1e436,2018-01-18,sell,apartment,Constitución,-34.595722,-58.384163,,,,,,
af2c063badc4714651b8e8f05565402b4d767a9c,2018-01-18,sell,apartment,Flores,-34.560368,-58.453716,,,,,,
0c039e02eb19662cfd27570f569485d7a9d2306d,2018-01-18,sell,apartment,Constitución,-34.58601,-58.430443,,,,,,
12856a4deb9e5362bbba9ee1f1916dfff44795cc,2018-01-18,sell,apartment,Constitución,-34.608707,-58.401913,,,,,,
aaac8f0642979f67a814ca574bc164f82870b907,2018-01-18,sell,house,Constitución,-34.579227,-58.44688,,,,,,
b369dbe8030e4ee1bbb232273f0c1838dd0e0511,2018-01-18,sell,apartment,Constitución,-34.603683,-58.381557,,,,,,
e1ec1626ca97af58e107a8d79b2149b9835e8518,2018-01-18,sell,apartment,Constitución,-34.58046,-58.425499,,,,,,
63a36868ce89e4daa0f3dfba025fd8a786874169,2018-01-18,sell,PH,Constitución,-34.581848,-58.425369,,,,,,
fa149e9f6c7703abcaf2703372b61842cdfc5351,2018-01-18,sell,apartment,Constitución,-34.603683,-58.381557,,,,,,
7f04b6a5f52a4e989ba1c0de5c64988c858098f8,2018-01-18,sell,apartment,Constitución,-34.605949,-58.407265,,,,,,
f561d8c4cb3b93eedb6628c7165882371b29f1e1,2018-01-18,sell,PH,Constitución,-34.640793,-58.426018,,,,,,
5c1cb42d28ad79438da1a05814a04a01c5048a14,2018-01-18,sell,apartment,Constitución,-34.588451,-58.408115,,,,,,
f74fe6551cd6dcd7cd98a1a0f27745328f3b993e,2018-01-18,sell,house,Constitución,-34.596355,-58.430096,,,,,,
490c068041a47477d710859d32e09bc695faab21,2018-01-18,sell,PH,Flores,-34.639786,-58.452312,,,,,,
e6f0a539633a66867bf19e86d2e3ea80fa09a7d2,2018-01-18,sell,PH,Flores,-34.622185,-58.473461,,,,,,
312e6781e87e01ccde4369f7d68213af4116cbd0,2018-01-18,sell,PH,Flores,-34.632858,-58.461239,,,,,,
444ef9e9e4056b38d3dcd6d07dcb2cdb75b6dbbb,2018-01-18,sell,apartment,Constitución,-34.601078,-58.400505,,,,,,
22a8122dd46d65b25e9839ea2f9523edac2ea5c7,2018-01-18,sell,apartment,Constitución,-34.610092,-58.417278,,,,,,
7c0d12b45f49c58e6eb49082eb69fa1c541ed78c,2018-01-18,sell,apartment,Constitución,-34.599567,-58.442692,,,,,,
54f3ad6e7532761421ba13025d334c6e213a3adb,2018-01-18,sell,PH,Flores,-34.634953,-58.501556,,,,,,
88e6706e2de2ce18fe43bdc27b8e45439d3e1a1c,2018-01-18,sell,PH,Flores,-34.605968,-58.452763,,,,,,
3658f4b78ff1e80feb7e34f49d18c50c809f1df3,2018-01-18,sell,apartment,Flores,-34.63974,-58.535004,,,,,,
30ecaf6f978566332878fdc24d4aef7123e94c1b,2018-01-18,sell,apartment,Constitución,-34.620605,-58.436996,,,,,,
cdd1b0b765717cf7519da609d9e700101983bde2,2018-01-18,sell,apartment,Constitución,-34.621422,-58.382973,,,,,,
6031a564d6b5cb771d4a2a339eaf794946411651,2018-01-18,sell,PH,Constitución,-34.58062,-58.411366,,,,,,
2dfed56bfda6e95c3ab61c8c65e37411a307ecb5,2018-01-18,sell,apartment,Flores,-34.617508,-58.450214,,,,,,
7c7c691acd663fc3bd56c33c777d2744796128e2,2018-01-18,sell,apartment,Constitución,-34.625114,-58.417828,,,,,,
a7d20b18b00497a205206c17aa4934d9b034ba2a,2018-01-18,sell,house,Flores,-34.605179,-58.492256,,,,,,
0665fffc51586fb742779ddd0bc29331b8a8b642,2018-01-18,sell,house,Flores,-34.563656,-58.454868,,,,,,
b97690a0d8306c22e56ca147b32f1c1ad203c5db,2018-01-18,sell,apartment,Constitución,-34.60511,-58.400913,,,,,,
d4d6145cb7d75dac82fadce573e583412c3fac24,2018-01-18,sell,apartment,Constitución,-34.618206,-58.393211,,,,,,
18bd92bfbadd318023aa0f639b523f13e4b8fbc8,2018-01-18,sell,apartment,Constitución,-34.607639,-58.403557,,,,,,
42b899de1906513940015f18dae2069a0772af47,2018-01-18,sell,apartment,Constitución,-34.623123,-58.423481,,,,,,
108c64431bfc333f1ee51006a1e1624fec10feaa,2018-01-18,sell,apartment,Constitución,-34.622116,-58.426483,,,,,,
fb42a23bdf8d4e4e9fcfacab5936a1566d0f197b,2018-01-18,sell,apartment,Constitución,-34.620472,-58.377243,,,,,,
a072e451228545195638ef3b2c2b76a42916d515,2018-01-18,sell,apartment,Constitución,-34.604885,-58.400684,,,,,,
deaff97ec59c6a5777bcaa3cc873877055f58edd,2018-01-18,sell,house,San Nicolás,-34.603683,-58.381557,,,,,,
41a1886318c005512ed5b887cc2a4a9543e8138c,2018-01-18,sell,house,San Nicolás,-34.603683,-58.381557,,,,,,
2cce84c5209e365498ce5325a9ca1bc7943c4ee0,2018-01-18,sell,apartment,San Nicolás,-34.603683,-58.381557,,,,,,
674c6e05651019afc35751eb8cdfdd3e049b3f90,2018-01-18,sell,apartment,Constitución,-34.617722,-58.383034,,,,,,
d128266829400057852feedca83fb5f472b7bda2,2018-01-18,sell,apartment,Flores,-34.556892,-58.462555,,,,,,
c0487d9d0e7c4fc241beb7eea4577b72158e6813,2018-01-18,sell,apartment,Constitución,-34.58923,-58.410065,,,,,,
49ff74be19d400c39c863420b4bb9ac32d9e174b,2018-01-18,sell,apartment,Constitución,-34.590454,-58.405342,,,,,,
4e546d4a36e0fcc10cc6a5a5d2cd86ecb601e6e3,2018-01-18,sell,apartment,Flores,-34.556892,-58.462555,,,,,,
2ea775b22f4f23ecd9e491167f939555f2e5dc24,2018-01-18,sell,apartment,Flores,-34.556892,-58.462555,,,,,,
f64b7f01e8aab028b43ef603a5920b5467667e94,2018-01-18,sell,apartment,Flores,-34.556892,-58.462555,,,,,,
c9883fc045e972b10ce2028def3a0c6e61ab15c2,2018-01-18,sell,apartment,Flores,-34.556892,-58.462555,,,,,,
8d5d4fda3cddd218ea43aa70624d1043c032b34f,2018-01-18,sell,apartment,Flores,-34.556892,-58.462555,,,,,,
b7771b5667067d67f7eb4814c9b8b9b9af61fc75,2018-01-18,sell,apartment,Flores,-34.556892,-58.462555,,,,,,
dbb9d903a5ab8f692dd57bd98ce27b9479944003,2018-01-18,sell,apartment,Flores,-34.556892,-58.462555,,,,,,
6049a029907156474d25304de5c4e47b9b9c5c63,2018-01-18,sell,apartment,Flores,-34.556892,-58.462555,,,,,,
87942483166caee14c325e39fb628fb7358bb6d2,2018-01-18,sell,apartment,Flores,-34.556892,-58.462555,,,,,,
6f0f7d35b9ac806018a83194aada1155aa816576,2018-01-18,sell,apartment,Flores,-34.556892,-58.462555,,,,,,
fca62cb567bfa29ae62d60637e84f5eb177a3527,2018-01-18,sell,apartment,Flores,-34.556892,-58.462555,,,,,,
4ba784ff91f0e3789117f2686c2772f59473872b,2018-01-18,sell,apartment,Constitución,-34.583744,-58.425152,,,,,,
2f926827d11aaf975298e49964dc237c1bd7be1a,2018-01-18,sell,apartment,Constitución,-34.583744,-58.425152,,,,,,
ac537ff3d9b5582e86bc1a06037ac5f62244ceb8,2018-01-18,sell,apartment,Constitución,-34.585583,-58.425377,,,,,,
080a2ea0d6d95c1e5493698553502e71682782d6,2018-01-18,sell,apartment,Constitución,-34.585583,-58.425377,,,,,,
49dcde253562bbb782f2376e6aa174ccaf62ea02,2018-01-18,sell,apartment,Constitución,-34.585583,-58.425377,,,,,,
38420c7b116c24ced33ed43c6a0e8ad6d03422e2,2018-01-18,sell,apartment,Constitución,-34.585583,-58.425377,,,,,,
6956b38e96f2fcca802a39320ff843e934275655,2018-01-18,sell,apartment,Constitución,-34.585583,-58.425377,,,,,,
9434cc58c45d3feec1723856b7726db92e52288f,2018-01-18,sell,apartment,Constitución,-34.585583,-58.425377,,,,,,
7615db3a1d5a44983b5b56cdd05e97d0dddb2b1d,2018-01-18,sell,apartment,Constitución,-34.585583,-58.425377,,,,,,
0c2d47004adffbe9455228d217ba0ed532f5a488,2018-01-18,sell,apartment,Constitución,-34.590454,-58.405342,,,,,,
4b21067c409dd9b06d7f0a9ffe17d0416727d051,2018-01-18,sell,apartment,Constitución,-34.609924,-58.443611,,,,,,
6fa0bba7bf2520c99803f90346a93a11f23e2c90,2018-01-18,sell,apartment,Constitución,-34.582855,-58.422081,,,,,,
6b6512dbe633c8da1c703c3fd90c5c691760433c,2018-01-18,sell,apartment,Constitución,-34.599491,-58.407249,,,,,,
b2f0ab462c4d69c19ebf3e814f2c185698f89d49,2018-01-18,sell,apartment,Constitución,-34.583824,-58.42522,,,,,,
9a340d05154e42da6ca9efe8da8501eb91b43f3d,2018-01-18,sell,store,Constitución,-34.583305,-58.426212,,,,,,
c482b8d42db11d01be15a4d6235073107ec2e1f7,2018-01-18,sell,apartment,Flores,-34.554016,-58.488216,,,,,,
361d2868a7e270c2ef82d6345e0b30b90b886b20,2018-01-18,sell,apartment,Constitución,-34.587402,-58.430305,,,,,,
9451cf3ae2ba50602bb8b42c9854badeb340876c,2018-01-18,sell,apartment,Constitución,-34.640793,-58.426018,,,,,,
79514457a64bafe3e7404c4a97f5dbf88f7960fe,2018-01-18,sell,apartment,Constitución,-34.596802,-58.402454,,,,,,
6c66d41df2bb1796769a5c1ae39f9c874f09d519,2018-01-18,sell,apartment,Constitución,-34.61161,-58.438793,,,,,,
70dec308d5db300a4e6f6fc33a0b110a0ce23320,2018-01-18,sell,apartment,Constitución,-34.603161,-58.406322,,,,,,
df06d2cef7f4bd1289726d449cccd34fe81c5786,2018-01-18,sell,PH,Parque Avellaneda,-34.650139,-58.51334,,,,,,
dd68d2878ae0b5761771e761dc6b201880806eb9,2018-01-18,sell,apartment,Parque Avellaneda,-34.65834,-58.51086,,,,,,
657c9ba88b3bf25fe693637dd54605336594019e,2018-01-18,sell,PH,Flores,-34.646107,-58.515442,,,,,,
6f1a9ad5bfae58c17050727820a0479a05c3b274,2018-01-18,sell,apartment,Flores,-34.643383,-58.500469,,,,,,
551eed63d234cf884e1dfbc7e1b64f0b5ec60d18,2018-01-18,sell,PH,Flores,-34.642628,-58.492001,,,,,,
d7d877f4ad2006929f946b3802b6eed7c822cb4f,2018-01-18,sell,apartment,Flores,-34.643463,-58.492107,,,,,,
f7da07099f9dc0b5eeac04987b167c0e327c88eb,2018-01-18,sell,house,Flores,-34.64674,-58.511776,,,,,,
6b9411d78eac2f3140d17f5eb140550501a2f479,2018-01-18,sell,PH,Flores,-34.642796,-58.511765,,,,,,
cceee2ff923f4de3675e6e99524237ce190ebdd4,2018-01-18,sell,PH,Flores,-34.647514,-58.524357,,,,,,
b9e64678ed913d65d10db618ffb1056e356da50e,2018-01-18,sell,PH,Flores,-34.648582,-58.513847,,,,,,
d982bd5095962d4a433976b675b11b7bbea6f78d,2018-01-18,sell,apartment,Constitución,-34.592846,-58.380066,,,,,,
c6e6e7e533c07b650e916ba2e6799e353f1da04a,2018-01-18,sell,store,Constitución,-34.619057,-58.390163,,,,,,
6e452269ef8c09dfe50605b635591d2233f06645,2018-01-18,sell,store,Constitución,-34.616756,-58.391453,,,,,,
9a15725efd7fd18a9c2b25d9251242227ae79f24,2018-01-18,sell,apartment,Constitución,-34.618038,-58.387321,,,,,,
3213bce441352a47cae7fdee9f580b841e994e1f,2018-01-18,sell,store,Constitución,-34.618069,-58.39032,,,,,,
9f340757f5dbe5d2e87cb3a795e9dfd0aaac2eaf,2018-01-18,sell,apartment,Constitución,-34.620216,-58.390026,,,,,,
154341201d30ffcf5885a2b5fe44f0e6b47b6b4b,2018-01-18,sell,house,Constitución,-34.649208,-58.390881,,,,,,
6f0d6a7bf45e8cfc34937c23693d048ed3e31fa2,2018-01-18,sell,apartment,Constitución,-34.594101,-58.379982,,,,,,
78700f997b1c7104ca3904f999b99aef8ee4fd73,2018-01-18,sell,PH,Constitución,-34.623966,-58.382828,,,,,,
6bf4004567088782d979f8460680d3b295c955f2,2018-01-18,sell,apartment,Constitución,-34.62339,-58.384327,,,,,,
dcf4e9f2bb2205dafc039673a6f46ecc0cac98d1,2018-01-18,sell,apartment,Constitución,-34.618141,-58.382973,,,,,,
63ee9a33fd84a48fc5d1eb84cea050480a304d0d,2018-01-18,sell,apartment,Constitución,-34.625275,-58.392548,,,,,,
3e3d69c4f20ea2df28b16426bc95e1df1f9a7d66,2018-01-18,sell,store,Constitución,-34.618221,-58.393211,,,,,,
3bceaeaa966d15336be131aaecce86f23e57eb95,2018-01-18,sell,store,Constitución,-34.616756,-58.391453,,,,,,
039b70990bf2e420be3304a047a54bd41f006414,2018-01-18,sell,apartment,Constitución,-34.623455,-58.38295,,,,,,
7a933e91444a7ad155142fe9ba9e8c696eb0587f,2018-01-18,sell,apartment,Constitución,-34.621132,-58.385853,,,,,,
a091bc82e7e1d18f16246f36a46f04af1d1865ad,2018-01-18,sell,store,Constitución,-34.618279,-58.391918,,,,,,
de453cb059741c54c18c25d53b71895787b2ce6d,2018-01-18,sell,store,Constitución,-34.61824,-58.390881,,,,,,
7c6f8d481f91263f555a63296d785b16d4ca2271,2018-01-18,sell,house,Constitución,-34.61797,-58.396091,,,,,,
ab2d82be593d3d6ec64558c8177f39854a2931e9,2018-01-18,sell,apartment,Constitución,-34.616001,-58.388931,,,,,,
d53ea11dc2dd6618f5df29d3048174fdb6443924,2018-01-18,sell,apartment,Constitución,-34.615604,-58.387989,,,,,,
50ad9cace9033ad4e7188f86a3559348639b7a3e,2018-01-18,sell,apartment,Constitución,-34.620003,-58.391491,,,,,,
c5a8442c6b1221074a0d1c56e501327946dc27dd,2018-01-18,sell,store,Constitución,-34.623726,-58.385746,,,,,,
d1ed1a98ab5a132a27ae10e8a8f39f6d8d52c69f,2018-01-18,sell,apartment,Constitución,-34.612617,-58.393456,,,,,,
c1dde5a218b770a3f78cabb5b890d4b7dcdd7961,2018-01-18,sell,store,Constitución,-34.619961,-58.391411,,,,,,
e5cf09fdbcc50c74009f7cd8d679beddf4770b71,2018-01-18,sell,store,Constitución,-34.61824,-58.390411,,,,,,
3e33e052e81b4f2aadb45ba49dd62229ff2ae32d,2018-01-18,sell,apartment,Constitución,-34.615547,-58.388493,,,,,,
7eb2ace228257cff16dd7fbcdf5cc3afa165bbbb,2018-01-18,sell,apartment,Constitución,-34.618164,-58.382309,,,,,,
7c50f3d3dbd131545bb310ff752f77f130ca5440,2018-01-18,sell,apartment,Constitución,-34.615879,-58.391506,,,,,,
5fe44c10a67f8e55c33da8342412d71e1d1530bd,2018-01-18,sell,store,Constitución,-34.59425,-58.379772,,,,,,
185aac65e33c0e5669243dc64360b245b0eb888a,2018-01-18,sell,apartment,Constitución,-34.593246,-58.380157,,,,,,
15a0fd9bf5327f25fa45047620fbc9dcf7351da7,2018-01-18,sell,apartment,Constitución,-34.596378,-58.376266,,,,,,
2876c4d0fd080b7ac515bb7efe37384e6e1b3e5f,2018-01-18,sell,apartment,Constitución,-34.618416,-58.396763,,,,,,
1894c7f7045af9a52d0f6e4187ea7c09f45bda11,2018-01-18,sell,apartment,Constitución,-34.620003,-58.391491,,,,,,
8735387dbc20ce8787a350bf770362b3c5b13cd0,2018-01-18,sell,apartment,Constitución,-34.61721,-58.391544,,,,,,
5397a31b11421c23594e300eef4bd75f67d71a69,2018-01-18,sell,apartment,Constitución,-34.617931,-58.388882,,,,,,
7fb330cef2102d8fb733f9208b6592816db9c75a,2018-01-18,sell,apartment,Constitución,-34.593708,-58.393715,,,,,,
8785586b75faff6471c6c1c3690374564be865c8,2018-01-18,sell,house,Constitución,-34.619759,-58.384281,,,,,,
